title,location,building_location1,building_location2,area,direction,type,description,price
铁二区,西城,月坛,铁二区,41,南,1室1厅1卫,BJ1718965673482256384,7224
融泽嘉园东一路6号院,昌平,回龙观,融泽嘉园东一路6号院,87,南 北,3室1厅1卫,BJ1718955341909065728,7500
华盛乐章,朝阳,健翔桥,华盛乐章,86,西,3室1厅1卫,BJ1718983495541325824,7700
东王庄,海淀,五道口,东王庄,62,南 北,2室1厅1卫,BJ1718976849670832128,7700
紫金庄园,海淀,苏州桥,紫金庄园,66,东北,2室1厅1卫,BJ1718968041548546048,7800
恬心家园,西城,白纸坊,恬心家园,86,东,2室1厅1卫,BJ1712032864649871360,7650
丽景馨居,朝阳,甘露园,丽景馨居,115,东南,2室1厅1卫,BJ1712032245734178816,7500
东花市北里中区,东城,东花市,东花市北里中区,89,南 北,2室2厅1卫,BJ1711662550086582272,7800
第三区,西城,马连道,第三区,69,南,3房间1卫,BJ1711691962131677184,7350
北苑家园清友园,朝阳,北苑,北苑家园清友园,102,东南,2室1厅1卫,BJ1711705243529510912,7350
IDCITY艾迪城,顺义,后沙峪,IDCITY艾迪城,65,南,3房间2卫,BJ1711733098451828736,7700
凯德锦绣,朝阳,四惠,凯德锦绣,56,东,1室0厅1卫,BJ1712085142840803328,7650
农丰里,朝阳,东大桥,农丰里,63,南 北,2室1厅1卫,BJ1712119924370964480,7800
炫彩嘉轩,朝阳,望京,炫彩嘉轩,57,西,1室1厅1卫,BJ1717815509497413632,7300
金世纪嘉园,东城,广渠门,金世纪嘉园,76,东南,2室1厅1卫,BJ1717812252540665856,7700
和平街十二区,朝阳,和平里,和平街十二区,69,南 北,2室1厅1卫,BJ1717826015201329152,7450
车道沟社区,海淀,紫竹桥,车道沟社区,63,南,2室1厅1卫,BJ1717818128680878080,7560
澳洲康都,朝阳,望京,澳洲康都,66,南,1室0厅1卫,BJ1717833802610376704,7500
航天城小区,海淀,海淀北部新区,航天城小区,79,南 北,3室1厅1卫,BJ1717856430658158592,7300
禧悦学府,石景山,苹果园,禧悦学府,90,南 北,3室1厅1卫,BJ1716130202024673280,7350
朝阳旺角,朝阳,双桥,朝阳旺角,142,南 北,3室2厅2卫,BJ1715746446583529472,7700
万泉河62号院,海淀,苏州桥,万泉河62号院,58,南 北,2室1厅1卫,BJ1716001012252147712,7700
玉泉新城A区,海淀,玉泉路,玉泉新城A区,99,南 北,2室1厅1卫,BJ1715735933514416128,7665
豆瓣胡同,东城,朝阳门内,豆瓣胡同,48,南 西 北,1室1厅1卫,BJ1716303308882182144,7700
恒大书院,朝阳,北苑,恒大书院,80,西南 西,3室1厅1卫,BJ1716118030288683008,7500
车公庄西路38号院,海淀,甘家口,车公庄西路38号院,66,南 北,2室1厅1卫,BJ1716407270604013568,7800
安贞西里,朝阳,安贞,安贞西里,60,南 北,2室1厅1卫,BJ1716702760511995904,7500
金域华府二期,昌平,回龙观,金域华府二期,79,南 北,2室1厅1卫,BJ1716483478410756096,7500
工体西里,朝阳,工体,工体西里,47,南,2室1厅1卫,BJ1716716907744198656,7390
富力又一城B区,朝阳,豆各庄,富力又一城B区,127,东南,3室1厅2卫,BJ1716747959128817664,7350
定慧东里,海淀,定慧寺,定慧东里,81,东南,3室1厅1卫,BJ1716723653292326912,7800
风度柏林,朝阳,大望路,风度柏林,63,东北,1室1厅1卫,BJ1716771596732989440,7500
大慧寺1号,海淀,白石桥,大慧寺1号,63,南 北,2室1厅1卫,BJ1716769603989798912,7245
东方雅苑,朝阳,大望路,东方雅苑,66,南 北,1室1厅1卫,BJ1716790863692038144,7590
小南庄社区,海淀,苏州桥,小南庄社区,65,南 北,2室1厅1卫,BJ1716789452325519360,7380
领地OFFICE,朝阳,北苑,领地OFFICE,96,东 南,2室1厅1卫,BJ1716808167943307264,7800
炫特嘉园三期,朝阳,石佛营,炫特嘉园三期,84,东南,2室1厅1卫,BJ1707724230734381056,7800
芍药居北里,朝阳,芍药居,芍药居北里,74,南,2室1厅1卫,BJ1708849659625078784,7600
复兴门外大街,西城,木樨地,复兴门外大街,55,南,2室1厅1卫,BJ1708789312264339456,7650
中水电,朝阳,百子湾,中水电,108,东,2室2厅1卫,BJ1709172065216495616,7800
强佑清河新城府学上院,海淀,清河,强佑清河新城府学上院,81,东,2室1厅1卫,BJ1709928515010297856,7360
怡海花园富泽园,丰台,科技园区,怡海花园富泽园,104,东南,2室1厅1卫,BJ1709586296420171776,7400
望京花园西区,朝阳,望京,望京花园西区,84,东南,2室1厅1卫,BJ1710237604865114112,7700
知春路56号院,海淀,知春路,知春路56号院,46,南,1室1厅1卫,BJ1710249284084957184,7300
民族大学南路11号院,海淀,魏公村,民族大学南路11号院,54,南 北,2室1厅1卫,BJ1709989407013994496,7800
世华泊郡,朝阳,北苑,世华泊郡,85,南,2室1厅1卫,BJ1710610273552826368,7500
北苑家园清友园,朝阳,北苑,北苑家园清友园,94,西南,2室2厅2卫,BJ1710637756079669248,7300
核二院,海淀,定慧寺,核二院,60,南 北,2室1厅1卫,BJ1710293977518833664,7455
首创悦榕汇,海淀,海淀北部新区,首创悦榕汇,86,南,2室1厅1卫,BJ1710563968356974592,7700
安慧里二区,朝阳,亚运村,安慧里二区,71,东南,2室1厅1卫,BJ1710322092408307712,7500
牡丹园东里,海淀,牡丹园,牡丹园东里,66,南 北,2室1厅1卫,BJ1710596587534680064,7800
南湖东园一区,朝阳,望京,南湖东园一区,100,西,2室1厅1卫,BJ1710607812712726528,7450
安德路55号院,东城,安定门,安德路55号院,64,南 北,2室1厅1卫,BJ1710656242692653056,7300
望花路西里,朝阳,望京,望花路西里,81,东南,2室2厅1卫,BJ1710943449827508224,7800
紫薇天悦,朝阳,亚运村小营,紫薇天悦,62,南,1室0厅1卫,BJ1712848905659482112,7350
旗胜家园,昌平,西三旗,旗胜家园,89,西南 北,3室1厅1卫,BJ1713171098700349440,7300
公园1872,朝阳,石佛营,公园1872,65,西,1室0厅1卫,BJ1713081218230124544,7400
南纬路2号院,西城,陶然亭,南纬路2号院,67,南 西 北,2室1厅1卫,BJ1714217902887927808,7680
远洋山水,石景山,鲁谷,远洋山水,105,东 西,2室2厅1卫,BJ1714527515604680704,7650
长安6号,朝阳,建国门外,长安6号,86,东,1室1厅1卫,BJ1714616276510310400,7770
金海国际南区,朝阳,百子湾,金海国际南区,79,东,1室1厅1卫,BJ1714972829281157120,7450
公园五号,朝阳,甜水园,公园五号,58,东,1室0厅1卫,BJ1714941339247837184,7500
都市经典家园,朝阳,甘露园,都市经典家园,103,西南,2室1厅1卫,BJ1714847307133878272,7650
壹线国际,朝阳,四惠,壹线国际,96,南,2室1厅1卫,BJ1714881674837229568,7800
花园东路14号院,海淀,牡丹园,花园东路14号院,54,南,2室1厅1卫,BJ1714634580528463872,7500
车公庄中里,西城,车公庄,车公庄中里,68,南 北,2室1厅1卫,BJ1714878649523503104,7700
皂君西里,海淀,皂君庙,皂君西里,57,南 北,2室1厅1卫,BJ1715018596255531008,7210
世华泊郡,朝阳,北苑,世华泊郡,85,南,2室1厅1卫,BJ1715027057739563008,7650
花园北路乙28号院,海淀,牡丹园,花园北路乙28号院,58,南 北,2室1厅1卫,BJ1715304456268021760,7500
林大北路9号院,海淀,学院路,林大北路9号院,63,南 北,2室1厅1卫,BJ1715346101772484608,7400
逸成东苑,海淀,学院路,逸成东苑,76,南 北,2室1厅1卫,BJ1715379209481748480,7220
德宝新园,西城,西直门,德宝新园,61,南 北,2室1厅1卫,BJ1718289250585149440,7400
首城国际A区,朝阳,双井,首城国际A区,54,南,1室1厅1卫,BJ1718275307313561600,7242
新风南里,西城,马甸,新风南里,73,南 北,2室2厅1卫,BJ1718301786214760448,7548
万方景轩,朝阳,太阳宫,万方景轩,53,西,1室0厅1卫,BJ1718289949943398400,7752
国瑞城中区,东城,崇文门,国瑞城中区,75,东,2室1厅1卫,BJ1718506069975629824,7650
平乐园小区,朝阳,北工大,平乐园小区,81,东南 南 北,3室1厅1卫,BJ1718278640107520000,7300
晶城秀府,丰台,成寿寺,晶城秀府,77,西南,2室1厅1卫,BJ1718295042977693696,7450
合生麒麟社,朝阳,望京,合生麒麟社,69,南,1房间1卫,BJ1718288983630282752,7700
科学园南里七区,朝阳,南沙滩,科学园南里七区,59,西南,2室1厅1卫,BJ1718504886485647360,7300
刘兰塑,西城,西四,刘兰塑,65,南 北,2室1厅1卫,BJ1718541244927311872,7300
汇新家园,海淀,万柳,汇新家园,61,西南,1室1厅1卫,BJ1718510219744509952,7800
安德东里,西城,六铺炕,安德东里,50,南 北,2室1厅1卫,BJ1718590297945931776,7770
裕中西里,西城,马甸,裕中西里,52,南,2室1厅1卫,BJ1718611740377219072,7400
马甸南村,西城,马甸,马甸南村,61,东南,2室1厅1卫,BJ1718609629161717760,7300
葱店胡同2号院,西城,官园,葱店胡同2号院,52,南,1室1厅1卫,BJ1718589883133460480,7512
天通苑中苑,昌平,天通苑,天通苑中苑,128,南 北,2室1厅2卫,BJ1718617592551178240,7350
半岛国际公寓,朝阳,太阳宫,半岛国际公寓,47,东北,1室0厅1卫,BJ1718584173200932864,7400
富贵园三区,东城,东花市,富贵园三区,71,东 北,2室1厅1卫,BJ1718669882230308864,7650
东直门北大街,东城,东直门,东直门北大街,61,东,2室1厅1卫,BJ1718971263470272512,7500
知春东里,海淀,双榆树,知春东里,60,南 北,2室1厅1卫,BJ1718995036592406528,7800
今典花园,海淀,小西天,今典花园,71,南,1室1厅1卫,BJ1719047334202966016,7700
上海建筑,丰台,大红门,上海建筑,96,西南,3室2厅1卫,BJ1719372084590673920,7500
永泰东里,海淀,清河,永泰东里,70,东 西,3室1厅1卫,BJ1719376818227642368,7500
皂君东里,海淀,皂君庙,皂君东里,58,南 北,2室1厅1卫,BJ1718648306000723968,7644
通泰国际公馆,亦庄开发区,亦庄,通泰国际公馆,90,南 北,3室1厅1卫,BJ1709246488170725376,7500
中直5号院,朝阳,惠新西街,中直5号院,73,东 南,2室1厅1卫,BJ1712386502698205184,7500
佟麟阁路62号院,西城,金融街,佟麟阁路62号院,42,南 北,1室1厅1卫,BJ1712371701058109440,7260
紫薇天悦,朝阳,亚运村小营,紫薇天悦,62,南,1室0厅1卫,BJ1712848905659482112,7350
旗胜家园,昌平,西三旗,旗胜家园,89,西南 北,3室1厅1卫,BJ1713171098700349440,7300
公园1872,朝阳,石佛营,公园1872,65,西,1室0厅1卫,BJ1713081218230124544,7400
南纬路2号院,西城,陶然亭,南纬路2号院,67,南 西 北,2室1厅1卫,BJ1714217902887927808,7680
远洋山水,石景山,鲁谷,远洋山水,105,东 西,2室2厅1卫,BJ1714527515604680704,7650
长安6号,朝阳,建国门外,长安6号,86,东,1室1厅1卫,BJ1714616276510310400,7770
金海国际南区,朝阳,百子湾,金海国际南区,79,东,1室1厅1卫,BJ1714972829281157120,7450
公园五号,朝阳,甜水园,公园五号,58,东,1室0厅1卫,BJ1714941339247837184,7500
都市经典家园,朝阳,甘露园,都市经典家园,103,西南,2室1厅1卫,BJ1714847307133878272,7650
壹线国际,朝阳,四惠,壹线国际,96,南,2室1厅1卫,BJ1714881674837229568,7800
花园东路14号院,海淀,牡丹园,花园东路14号院,54,南,2室1厅1卫,BJ1714634580528463872,7500
车公庄中里,西城,车公庄,车公庄中里,68,南 北,2室1厅1卫,BJ1714878649523503104,7700
皂君西里,海淀,皂君庙,皂君西里,57,南 北,2室1厅1卫,BJ1715018596255531008,7210
世华泊郡,朝阳,北苑,世华泊郡,85,南,2室1厅1卫,BJ1715027057739563008,7650
都城心屿,朝阳,劲松,都城心屿,84,西,2室1厅1卫,BJ1717857551711731712,7650
龙潭北里,东城,左安门,龙潭北里,60,南 北,2室1厅1卫,BJ1717847881047605248,7300
三里河三区,西城,月坛,三里河三区,50,南,2室1厅1卫,BJ1717866692899504128,7500
金都杭城东区,朝阳,百子湾,金都杭城东区,64,东 北 东北,1室1厅1卫,BJ1717873515685740544,7630
朗润园二期,大兴,旧宫,朗润园二期,84,南,2室1厅1卫,BJ1717887080303951872,7500
中海城香克林,朝阳,成寿寺,中海城香克林,79,西北,2室1厅1卫,BJ1717879539641614336,7300
壹线国际,朝阳,四惠,壹线国际,92,西,2室1厅1卫,BJ1717875901527490560,7400
惠新里小区,朝阳,惠新西街,惠新里小区,75,东南,3室1厅1卫,BJ1717890289806344192,7650
安华西里社区,朝阳,安贞,安华西里社区,60,东 西,2室1厅1卫,BJ1717896402668879872,7300
圣馨大地,朝阳,望京,圣馨大地,66,北,1室1厅1卫,BJ1717903395940990976,7300
首开国风美唐三期,昌平,回龙观,首开国风美唐三期,90,南 西 北,3室1厅1卫,BJ1717902786202435584,7650
红联北村,海淀,小西天,红联北村,62,西北,2室1厅1卫,BJ1717903589139021824,7350
小黄庄一区,东城,安贞,小黄庄一区,60,南 北,2室1厅1卫,BJ1717908080273915904,7300
望京西园三区,朝阳,望京,望京西园三区,82,东南,1室1厅1卫,BJ1717905955229794304,7500
学院派,海淀,小西天,学院派,65,东,2房间1卫,BJ1717897813901180928,7500
卧龙小区,朝阳,亚运村,卧龙小区,72,南 西,2室1厅1卫,BJ1718134136461328384,7500
爱这城一期,朝阳,四惠,爱这城一期,62,东北,1室1厅1卫,BJ1716861282323267584,7500
恋日国际,朝阳,CBD,恋日国际,53,北,1室0厅1卫,BJ1717088090662633472,7500
世纪东方城,朝阳,欢乐谷,世纪东方城,82,东 西,2室1厅1卫,BJ1717055733209497600,7500
弘善家园,朝阳,潘家园,弘善家园,90,西北,3室1厅1卫,BJ1717102028922028032,7500
白云观,西城,木樨地,白云观,73,南 北,2室1厅1卫,BJ1717120120549015552,7800
和平里三区,东城,和平里,和平里三区,58,南 北,2室1厅1卫,BJ1711243155820511232,7600
常青藤嘉园,西城,马连道,常青藤嘉园,81,东,2室1厅1卫,BJ1711313176479399936,7700
北苑家园望春园,朝阳,北苑,北苑家园望春园,102,东南,2室1厅1卫,BJ1711640570675331072,7800
飘HOME,朝阳,酒仙桥,飘HOME,63,西,1室1厅1卫,BJ1715415188997406720,7350
大慧寺20号院,海淀,白石桥,大慧寺20号院,56,南,2室1厅1卫,BJ1715638703663087616,7300
北纬40度二期,朝阳,望京,北纬40度二期,70,西北,1室2厅1卫,BJ1715955307269586944,7500
天鹅湾北区,朝阳,朝青,天鹅湾北区,38,东,1室2厅1卫,BJ1716067046082478080,7500
西便门西里,西城,木樨地,西便门西里,61,东 北,2室1厅1卫,BJ1715717033640853504,7344
朗润园二期,大兴,旧宫,朗润园二期,89,南,2室1厅1卫,BJ1718649942379069440,7500
新东路,朝阳,工体,新东路,60,东,2室1厅1卫,BJ1718669743591784448,7600
希格玛公寓,海淀,中关村,希格玛公寓,169,南 西 北,3室1厅2卫,BJ1718664093964959744,7300
南横西街96号院,西城,牛街,南横西街96号院,70,南,2室1厅1卫,BJ1718914359859609600,7701
花园北路乙28号院,海淀,牡丹园,花园北路乙28号院,58,南 北,2室1厅1卫,BJ1715304456268021760,7500
林大北路9号院,海淀,学院路,林大北路9号院,63,南 北,2室1厅1卫,BJ1715346101772484608,7400
逸成东苑,海淀,学院路,逸成东苑,76,南 北,2室1厅1卫,BJ1715379209481748480,7220
飘HOME,朝阳,酒仙桥,飘HOME,63,西,1室1厅1卫,BJ1715415188997406720,7350
大慧寺20号院,海淀,白石桥,大慧寺20号院,56,南,2室1厅1卫,BJ1715638703663087616,7300
北纬40度二期,朝阳,望京,北纬40度二期,70,西北,1室2厅1卫,BJ1715955307269586944,7500
光辉里小区,朝阳,CBD,光辉里小区,65,西北,2室1厅1卫,BJ1717940267572527104,7300
大河庄苑,海淀,苏州桥,大河庄苑,70,南,1室1厅1卫,BJ1718141111630823424,7800
慈云寺,朝阳,红庙,慈云寺,84,西南 北,3室1厅1卫,BJ1718135734893805568,7800
万科金阳,朝阳,石佛营,万科金阳,48,南,1室2厅2卫,BJ1718208973582106624,7700
报国寺东夹道1号东院,西城,长椿街,报国寺东夹道1号东院,56,东 西,2室1厅1卫,BJ1718207840079839232,7519
夏都盈座,朝阳,望京,夏都盈座,53,东,1室1厅1卫,BJ1718187923452461056,7220
北京青年城,朝阳,北苑,北京青年城,85,南 北,2室1厅1卫,BJ1718195682436710400,7300
宝星国际二期,朝阳,望京,宝星国际二期,64,东 南,1室1厅1卫,BJ1718212728725700608,7450
光华东里,朝阳,CBD,光华东里,52,南,2室1厅1卫,BJ1711747530091397120,7500
郁金香舍,亦庄开发区,亦庄,郁金香舍,106,南 北,2室2厅2卫,BJ1719290718947639296,7800
安华里社区,朝阳,安贞,安华里社区,60,南 西,2室1厅1卫,BJ1712762446357200896,7600
银地家园,丰台,花乡,银地家园,130,南 北,3室2厅2卫,BJ1701165477079810048,7300
台基厂三条,东城,前门,台基厂三条,57,南 北,2室1厅1卫,BJ1699732934669369344,7600
瞰都国际,朝阳,朝阳公园,瞰都国际,60,西北,1室0厅1卫,BJ1704089820139094016,7400
西三环北路105号院,海淀,定慧寺,西三环北路105号院,54,西南,2室1厅1卫,BJ1637364538506477568,7700
首师大东校区,海淀,甘家口,首师大东校区,60,南 北,2室1厅1卫,BJ1663507370052943872,7300
博雅国际,朝阳,望京,博雅国际,65,南,1室0厅1卫,BJ1670081176695472128,7300
安慧北里秀园,朝阳,亚运村,安慧北里秀园,63,西南,2室1厅1卫,BJ1672509589741895680,7680
安慧里二区,朝阳,亚运村,安慧里二区,65,南,2室1厅1卫,BJ1673971126419587072,7800
裕隆新村,海淀,马连洼,裕隆新村,110,南 北,3室1厅2卫,BJ1674053235645612032,7500
前桃园1号,西城,西直门,前桃园1号,58,南 北,2室1厅1卫,BJ1674768240590454784,7800
上东8号,朝阳,酒仙桥,上东8号,54,南,1房间1卫,BJ1673344284130017280,7300
东风苑小区3号院,朝阳,朝阳公园,东风苑小区3号院,55,南,1室1厅1卫,BJ1673939775964315648,7300
富贵园三区,东城,东花市,富贵园三区,63,东北,2室1厅1卫,BJ1675146893404930048,7700
江南山水,朝阳,小红门,江南山水,120,南 北,3室2厅2卫,BJ1677549826532704256,7580
水电部宿舍,西城,月坛,水电部宿舍,52,南 西 北,2室1厅1卫,BJ1679339280800940032,7600
左家庄北里,朝阳,国展,左家庄北里,58,南 北,2室1厅1卫,BJ1685233226919968768,7400
上海建筑,丰台,大红门,上海建筑,93,南,2室1厅1卫,BJ1714173659716780032,7500
彩虹城四区,丰台,赵公口,彩虹城四区,79,南 西 北,3室1厅1卫,BJ1713161523037208576,7500
慧时欣园二期,丰台,木樨园,慧时欣园二期,101,东南,2室2厅2卫,BJ1718166828116606976,7300
新龙城,昌平,回龙观,新龙城,100,南 北,2室1厅1卫,BJ1715321309115711488,7700
南湖东园二区,朝阳,望京,南湖东园二区,86,南,3室1厅1卫,BJ1687450568533999616,7500
朝阳门南小街,东城,朝阳门内,朝阳门南小街,63,西北,1室1厅1卫,BJ1718234938207109120,7500
金海国际南区,朝阳,百子湾,金海国际南区,79,西,1室1厅1卫,BJ1605057341781180416,7350
钢铁研究院,海淀,白石桥,钢铁研究院,63,南 北,2室1厅1卫,BJ1700474567467728896,7600
强佑清河新城府学上院,海淀,清河,强佑清河新城府学上院,92,东北,2室1厅1卫,BJ1699700058376634368,7800
苹果社区南区,朝阳,双井,苹果社区南区,60,北,1室1厅1卫,BJ1699806920396767232,7800
安慧北里逸园,朝阳,亚运村,安慧北里逸园,84,东南,2室1厅1卫,BJ1700121729294139392,7700
学院路14号院,海淀,学院路,学院路14号院,62,南 北,2室1厅1卫,BJ1700824912811261952,7300
静淑苑,海淀,学院路,静淑苑,76,东 南 北,2室1厅1卫,BJ1700011819361370112,7800
东风苑小区1号院,朝阳,朝阳公园,东风苑小区1号院,80,南,2室1厅1卫,BJ1700387737502220288,7400
北京北,昌平,立水桥,北京北,78,东北,2室1厅1卫,BJ1706510632813068288,7500
西四北大街160号,西城,西四,西四北大街160号,58,南,2室1厅1卫,BJ1715650646666903552,7500
冶金大院,海淀,小西天,冶金大院,52,南,2室1厅1卫,BJ1709855158998925312,7300
白家庄北里,朝阳,三里屯,白家庄北里,69,东 西,2室1厅1卫,BJ1713035737596690432,7500
京师吉地,西城,马甸,京师吉地,51,东,1室1厅1卫,BJ1711727478906552320,7800
天秀花园安和园,海淀,马连洼,天秀花园安和园,77,东 西,2室1厅1卫,BJ1701600697037881344,7600
和平街西苑,朝阳,和平里,和平街西苑,62,东,2室1厅1卫,BJ1688176734286905344,7300
新源西里中街,朝阳,东直门,新源西里中街,60,南,2室1厅1卫,BJ1690678862398095360,7500
清华东路27号院,海淀,学院路,清华东路27号院,64,南 北,2室1厅1卫,BJ1717147158357999616,7500
五路通北街3号院,西城,六铺炕,五路通北街3号院,50,南 北,2室1厅1卫,BJ1673212633555140608,7800
左家庄北里,朝阳,国展,左家庄北里,58,南 北,2室1厅1卫,BJ1685233226919968768,7400
鲁能钓鱼台美高梅公馆,丰台,刘家窑,鲁能钓鱼台美高梅公馆,45,北,2房间1卫,BJ1711418073057067008,7600
建设部大院,海淀,甘家口,建设部大院,49,东,1室1厅1卫,BJ1706587717858492416,7300
澳洲康都,朝阳,望京,澳洲康都,57,北,1室1厅1卫,BJ1675011894529753088,7800
金海国际南区,朝阳,百子湾,金海国际南区,79,西,1室1厅1卫,BJ1605057341781180416,7350
主场,朝阳,亚运村小营,主场,58,北,1室0厅1卫,BJ1615973003265310720,7380
彩虹城四区,丰台,赵公口,彩虹城四区,79,南 西 北,3室1厅1卫,BJ1713161523037208576,7500
南湖东园二区,朝阳,望京,南湖东园二区,86,南,3室1厅1卫,BJ1687450568533999616,7500
慧时欣园二期,丰台,木樨园,慧时欣园二期,101,东南,2室2厅2卫,BJ1718166828116606976,7300
新龙城,昌平,回龙观,新龙城,100,南 北,2室1厅1卫,BJ1715321309115711488,7700
朝阳门南小街,东城,朝阳门内,朝阳门南小街,63,西北,1室1厅1卫,BJ1718234938207109120,7500
上海沙龙,亦庄开发区,亦庄,上海沙龙,95,南 北,2室1厅1卫,BJ1717480155393294336,7650
安宁里南区,海淀,安宁庄,安宁里南区,82,西,2室1厅1卫,BJ1701936536985010176,7300
友谊社区,海淀,苏州桥,友谊社区,49,南,1室1厅1卫,BJ1715221158321717248,7700
瞰都国际,朝阳,朝阳公园,瞰都国际,46,东,1室0厅1卫,BJ1709106811094695936,7500
中海国际公馆,顺义,顺义其它,中海国际公馆,163,南 北,4室2厅2卫,BJ1711341207499571200,7700
中铁诺德·逸府,丰台,科技园区,中铁诺德·逸府,89,南,3室2厅2卫,BJ1675059470419361792,7500
中关村南大街24号,海淀,白石桥,中关村南大街24号,60,南 北,2室1厅1卫,BJ1717889684035600384,7700
清景园,海淀,清河,清景园,100,东 西,2室1厅1卫,BJ1717407817796681728,7500
台基厂头条14号院,东城,东单,台基厂头条14号院,52,东 西,2室1厅1卫,BJ1711303803967373312,7500
南纬路2号院,西城,陶然亭,南纬路2号院,79,南 北,2室1厅1卫,BJ1694319401626501120,7300
天通苑东一区,昌平,天通苑,天通苑东一区,139,南 北,3室2厅2卫,BJ1667048979466027008,7800
瞰都国际,朝阳,朝阳公园,瞰都国际,60,西北,1室0厅1卫,BJ1704456094056710144,7500
泰华滨河苑,朝阳,朝阳公园,泰华滨河苑,78,西北,1室1厅1卫,BJ1714904840150188032,7600
育新花园,海淀,西三旗,育新花园,90,南 北,3室1厅1卫,BJ1693101199051456512,7300
金海国际南区,朝阳,百子湾,金海国际南区,85,西,1室1厅1卫,BJ1679782122862149632,7500
台基厂头条14号院,东城,东单,台基厂头条14号院,52,东 西,2室1厅1卫,BJ1711303803967373312,7500
双裕花园西区,顺义,后沙峪,双裕花园西区,173,南 北,3室2厅2卫,BJ1705964731342258176,7300
樱花园,朝阳,惠新西街,樱花园,56,南 北,2室1厅1卫,BJ1717150273287225344,7600
融泽嘉园中路1号院,昌平,回龙观,融泽嘉园中路1号院,93,南 北,2室1厅1卫,BJ1718591277097811968,7500
一品亦庄,亦庄开发区,亦庄,一品亦庄,120,南 北,2室1厅2卫,BJ1694923981162807296,7600
民族大学家属院,海淀,魏公村,民族大学家属院,50,南,2室1厅1卫,BJ1716043097856540672,7800
新街坊,朝阳,北苑,新街坊,86,东北,2室2厅1卫,BJ1718218567796654080,7600
首开常青藤三期,朝阳,东坝,首开常青藤三期,97,南 北,3室1厅1卫,BJ1719554859302125568,7800
北京邮电大学,海淀,小西天,北京邮电大学,50,东,2室1厅1卫,BJ1712413590931111936,7300
皂君西里,海淀,皂君庙,皂君西里,54,南 北,2室1厅1卫,BJ1686349724770107392,7500
南纬路2号院,西城,陶然亭,南纬路2号院,79,南 北,2室1厅1卫,BJ1694319401626501120,7300
天通苑东一区,昌平,天通苑,天通苑东一区,139,南 北,3室2厅2卫,BJ1667048979466027008,7800
林肯公园,亦庄开发区,亦庄,林肯公园,67,西南,4房间1卫,BJ1708414782589108224,7500
长椿街西里,西城,长椿街,长椿街西里,48,南 北,2室1厅1卫,BJ1672818818147155968,7300
天赐良园东三期A区,通州,北关,天赐良园东三期A区,134,南 西 北,3室1厅1卫,BJ1679690384269115392,7300
枫丹壹号,亦庄开发区,亦庄开发区其它,枫丹壹号,97,南,3室1厅1卫,BJ1681595168353943552,7499
京畿道,西城,金融街,京畿道,42,南,1室1厅1卫,BJ1680946290810159104,7700
沿海赛洛城六期,朝阳,百子湾,沿海赛洛城六期,99,南 北,2室1厅1卫,BJ1680561001172303872,7300
万恒家园,丰台,青塔,万恒家园,120,南 北,3室1厅2卫,BJ1679806953309601792,7300
南湖东园二区,朝阳,望京,南湖东园二区,83,东 西,3室1厅1卫,BJ1681209642174119936,7700
塔院小区,海淀,牡丹园,塔院小区,45,南,1室1厅1卫,BJ1681266076102426624,7300
通惠家园,朝阳,四惠,通惠家园,85,东 南,2室1厅1卫,BJ1683509936614539264,7290
世纪东方城,朝阳,欢乐谷,世纪东方城,96,西,2室1厅1卫,BJ1681564950817931264,7599
水利局小区,海淀,马连洼,水利局小区,91,南 北,2室1厅1卫,BJ1682714380334006272,7600
马甸南村,西城,马甸,马甸南村,63,东南,2室1厅1卫,BJ1683346549314158592,7400
安外花园,东城,和平里,安外花园,63,南,2室1厅1卫,BJ1688550378469064704,7700
新外大街5号,海淀,小西天,新外大街5号,55,东 西,2室1厅1卫,BJ1684156622139555840,7400
锦绣馨园,朝阳,亚运村小营,锦绣馨园,84,西南,2室1厅1卫,BJ1684896602575077376,7500
花家地西里一区,朝阳,望京,花家地西里一区,81,东 西,3室1厅1卫,BJ1685259065124454400,7600
扣钟北里西区,西城,阜成门,扣钟北里西区,56,南 北,2室1厅1卫,BJ1687164932786749440,7600
兴隆家园,朝阳,高碑店,兴隆家园,88,东南,2室1厅1卫,BJ1686228630406955008,7800
光辉里小区,朝阳,CBD,光辉里小区,55,南,2室1厅1卫,BJ1687037920646529024,7700
主场,朝阳,亚运村小营,主场,58,北,1室0厅1卫,BJ1615973003265310720,7380
德胜门西大街64号,西城,新街口,德胜门西大街64号,52,南,2室0厅1卫,BJ1608681921888387072,7600
兴隆都市馨园,东城,崇文门,兴隆都市馨园,64,东 西,2室1厅1卫,BJ1622187369278996480,7350
望京花园西区,朝阳,望京,望京花园西区,83,南,2室1厅1卫,BJ1626925175901519872,7800
交大静园,海淀,西直门,交大静园,55,南 北,2室1厅1卫,BJ1627298271858786304,7800
合生麒麟社,朝阳,望京,合生麒麟社,64,东 北,1房间1卫,BJ1643523014223986688,7800
东湖湾三期,朝阳,望京,东湖湾三期,47,南,1室0厅1卫,BJ1633029365962899456,7500
花园路18号院,海淀,北太平庄,花园路18号院,60,东 西,2室1厅1卫,BJ1635281765591416832,7700
柳芳南里,朝阳,国展,柳芳南里,69,南 西,2室1厅1卫,BJ1647103624372813824,7450
