title,location,building_location1,building_location2,area,direction,type,description,price
文一名门绿洲,肥西,繁华新园,文一名门绿洲,97,南,4室1厅1卫,HF1658856264655962112,1200
丽水天锦苑,瑶海,龙岗,丽水天锦苑,78,南,2室2厅1卫,HF1658889028973363200,1380
景荣花园,瑶海,长淮,景荣花园,40,南,1室1厅1卫,HF1659038472444313600,1400
旭辉·翡翠江来,肥西,肥西,旭辉·翡翠江来,118,南,3室2厅2卫,HF1659115304795504640,1200
旭辉滨湖江来,肥西,肥西,旭辉滨湖江来,107,南 北,3室2厅1卫,HF1659156874861215744,1200
凌花苑,瑶海,铜陵路,凌花苑,82,南,2室2厅1卫,HF1659169726632296448,1300
旺郢家园,肥西,肥西,旺郢家园,97,南,2室2厅1卫,HF1708319772195684352,1200
铭座大厦,瑶海,三里街,铭座大厦,41,西南,1室0厅1卫,HF1708359823919153152,1350
康达缘商住楼,肥西,肥西,康达缘商住楼,100,南 北,3室2厅1卫,HF1708421802339860480,1400
科创北城,长丰,北城,科创北城,54,南,3室1厅1卫,HF1708422800424828928,1200
东方花园,肥东,肥东,东方花园,90,南 北,2室2厅1卫,HF1708393867599937536,1400
灯塔家园二期,肥西,肥西,灯塔家园二期,122,东 东南,3室1厅1卫,HF1708736780070551552,1400
保利罗兰香谷,新站,磨店,保利罗兰香谷,91,南,3室1厅1卫,HF1656580822553067520,1400
高速时代御府（韵园）,肥西,肥西,高速时代御府（韵园）,137,南,4室2厅2卫,HF1656610711775739904,1200
姚大塘新村,瑶海,三里街,姚大塘新村,64,南,2室1厅1卫,HF1656921261231570944,1200
云顶雅苑,庐阳,林店,云顶雅苑,95,东北,2室1厅1卫,HF1618928155492352000,1400
北苑小区,庐阳,亳州,北苑小区,63,南,2室1厅1卫,HF1619534770314674176,1400
翡翠正荣府,肥西,肥西,翡翠正荣府,92,南,3室1厅1卫,HF1619302818756165632,1250
华盛大运城2期,肥东,肥东,华盛大运城2期,89,南 北,3室2厅1卫,HF1620031662400208896,1300
恒泰风格城市,长丰,北城,恒泰风格城市,77,南 北,3室2厅1卫,HF1620004154808205312,1300
绿怡居西区,政务,荷叶地,绿怡居西区,55,南,2室1厅1卫,HF1667157767871266816,1300
恒泰城品湖畔,长丰,北城,恒泰城品湖畔,94,东南,3室2厅1卫,HF1668841573040783360,1300
气象局宿舍,包河,芜湖路,气象局宿舍,40,南,1室1厅1卫,HF1668960499745685504,1400
恒泰风格城市,长丰,北城,恒泰风格城市,68,南,3室1厅2卫,HF1669640335908667392,1300
阜阳路154号楼,庐阳,逍遥津,阜阳路154号楼,43,南 北,1室1厅1卫,HF1669935171849158656,1400
新城吾悦广场,肥东,肥东,新城吾悦广场,42,南,1室0厅0卫,HF1670293417004892160,1400
灯塔家园二期,肥西,肥西,灯塔家园二期,94,南 北,2室1厅1卫,HF1670624815049867264,1200
新滨湖孔雀城,肥西,肥西,新滨湖孔雀城,100,南,3室2厅1卫,HF1681154517384560640,1200
德懋府A区,肥东,肥东,德懋府A区,64,南,2室1厅1卫,HF1681231636152188928,1200
恒泰米兰堡,长丰,北城,恒泰米兰堡,85,南,3室1厅1卫,HF1681518583458299904,1400
上园,肥西,肥西,上园,86,南,3室2厅1卫,HF1681253928374632448,1300
灯塔家园二期,肥西,肥西,灯塔家园二期,94,南,2室2厅1卫,HF1681261752689360896,1200
信地华地城,肥西,繁华新园,信地华地城,99,南,3室2厅1卫,HF1681578008252514304,1200
朝南新村,肥西,肥西,朝南新村,90,南,3室2厅1卫,HF1681610395426488320,1400
长城安居小区,庐阳,杏林,长城安居小区,79,东 西,2室1厅1卫,HF1681857776772448256,1350
裕兴家园,瑶海,大兴镇,裕兴家园,101,南,3室1厅1卫,HF1659433161735536640,1200
玻璃厂宿舍,瑶海,七里站,玻璃厂宿舍,69,南 北,2室1厅1卫,HF1659837108979761152,1400
杏花南区,庐阳,三孝口,杏花南区,36,南,1室1厅1卫,HF1659559568952262656,1300
恒大帝景,长丰,北城,恒大帝景,85,南,2室2厅1卫,HF1660859774687772672,1300
淮合花园,新站,七里塘,淮合花园,126,南 北,3室2厅1卫,HF1661288763839479808,1400
中海城,肥东,肥东,中海城,115,南,4室1厅2卫,HF1661589150203117568,1300
龙湖花园,瑶海,龙岗,龙湖花园,75,南,2室1厅1卫,HF1661695098821279744,1200
万科公园大道,长丰,北城,万科公园大道,98,南,3室2厅2卫,HF1633422665937059840,1200
碧桂园时代倾城,庐阳,大杨镇,碧桂园时代倾城,128,南,4室2厅2卫,HF1634776486667878400,1300
中海城,肥东,肥东,中海城,98,南,3室2厅1卫,HF1634770458735804416,1300
旭辉·翡翠江来,肥西,肥西,旭辉·翡翠江来,97,东南,3室2厅1卫,HF1635132591340257280,1200
力高共和城东区,长丰,北城,力高共和城东区,85,南,2室1厅1卫,HF1634833599901466624,1300
高速时代御府,肥西,肥西,高速时代御府,103,南,3室2厅1卫,HF1635521085459922944,1300
恒大帝景,长丰,北城,恒大帝景,61,南,2室2厅1卫,HF1635861203731349504,1200
上林雅苑,瑶海,龙岗,上林雅苑,89,南,3室1厅1卫,HF1637420942718140416,1400
铜陵新村,瑶海,铜陵路,铜陵新村,40,南,2室0厅1卫,HF1637406001902649344,1200
文一锦门北韵,长丰,北城,文一锦门北韵,88,东南,3室2厅1卫,HF1656871994638991360,1400
金地自在城,长丰,北城,金地自在城,89,南,3室1厅1卫,HF1656867151203532800,1200
团结新村,庐阳,逍遥津,团结新村,35,南,1室1厅1卫,HF1657685771026432000,1200
龙湖春江紫宸,新站,磨店,龙湖春江紫宸,196,南,3室2厅2卫,HF1673985558944153600,1400
中梁华地辰阳府,长丰,长丰,中梁华地辰阳府,95,南,3室1厅1卫,HF1674041754992508928,1400
铁静苑A区,新站,七里塘,铁静苑A区,81,南,2室1厅1卫,HF1674331110814777344,1400
金辉中梁优步学府,肥西,肥西,金辉中梁优步学府,93,南,3室2厅1卫,HF1674609961306423296,1200
灯塔家园二期,肥西,肥西,灯塔家园二期,95,南,2室2厅1卫,HF1675000840844214272,1400
恒大帝景,长丰,北城,恒大帝景,113,南 北,3室2厅2卫,HF1675073118181261312,1400
绿地柏仕公馆,新站,东站,绿地柏仕公馆,130,南 北,4室2厅2卫,HF1674758781902258176,1200
国土大厦宿舍,瑶海,胜利路,国土大厦宿舍,76,南 北,2室1厅1卫,HF1673657363493552128,1400
团结新村,庐阳,逍遥津,团结新村,32,南,1室1厅1卫,HF1673989923973103616,1300
乐水苑,瑶海,红光,乐水苑,63,南,2室1厅1卫,HF1674014175170396160,1200
新华路安置楼,肥西,肥西,新华路安置楼,90,南,2室2厅1卫,HF1674324292893933568,1300
交通厅宿舍大院,瑶海,胜利路,交通厅宿舍大院,59,南,2室1厅1卫,HF1621361631294390272,1300
东方绿洲,肥东,肥东,东方绿洲,71,南,2室1厅1卫,HF1621069554950078464,1300
华太小区,包河,包公,华太小区,76,南,2室2厅1卫,HF1622076840849965056,1400
浙江商贸城,瑶海,长淮,浙江商贸城,55,南,1室1厅1卫,HF1623160103974731776,1400
金辉中梁优步学府,肥西,肥西,金辉中梁优步学府,111,南 北,3室1厅2卫,HF1623672341819031552,1400
文一名门金隅,肥东,肥东,文一名门金隅,38,南,2室1厅1卫,HF1624627441521655808,1300
大众巷,庐阳,三孝口,大众巷,27,南,1室1厅1卫,HF1624356139112071168,1400
万科公园大道,长丰,北城,万科公园大道,98,南,3室2厅2卫,HF1624965016979505152,1200
恒大帝景,长丰,北城,恒大帝景,80,南,2室1厅1卫,HF1625453076087308288,1400
旭辉·翡翠江来,肥西,肥西,旭辉·翡翠江来,118,南,3室2厅2卫,HF1654691888432676864,1200
瑞徽苑,长丰,北城,瑞徽苑,91,南,3室2厅1卫,HF1654685003843371008,1200
安北小区,庐阳,三孝口,安北小区,35,南,1室1厅1卫,HF1654691559855095808,1300
融科梧桐里,长丰,北城,融科梧桐里,88,南,3室2厅1卫,HF1655806834864291840,1200
天珑广场,政务,荷叶地,天珑广场,19,南,1室0厅0卫,HF1656265752895815680,1200
金地丽景,长丰,北城,金地丽景,200,南,5室2厅1卫,HF1681943643063058432,1200
中街水晶城,肥西,肥西,中街水晶城,79,南 北,2室1厅1卫,HF1681944813273874432,1300
德懋府A区,肥东,肥东,德懋府A区,98,南,3室1厅1卫,HF1681959786431643648,1300
华润万橡府,新站,磨店,华润万橡府,117,南,3室2厅2卫,HF1682026957828521984,1200
观澜学府,肥西,新港,观澜学府,45,南,1室1厅1卫,HF1682343829547515904,1300
栈塘住宅小区,瑶海,七里站,栈塘住宅小区,82,南,2室1厅1卫,HF1682693014260023296,1400
新慧金水岸北区,长丰,北城,新慧金水岸北区,86,南,2室2厅1卫,HF1638014312872148992,1200
明发商业广场,庐阳,四里河,明发商业广场,58,北,1室1厅0卫,HF1640577742229471232,1400
金辉中梁优步学府,肥西,肥西,金辉中梁优步学府,111,南 北,3室2厅1卫,HF1640600369157373952,1200
金宇天地城,肥西,新港,金宇天地城,92,南,3室2厅1卫,HF1640694923252465664,1200
汇景新城,肥东,肥东,汇景新城,75,南,2室1厅1卫,HF1662391699114033152,1400
宝地家园,肥西,肥西,宝地家园,78,南,2室2厅1卫,HF1674342143814008832,1350
北城中环城,长丰,北城,北城中环城,91,南,3室2厅1卫,HF1674704115080364032,1300
明光路82号,瑶海,明光路,明光路82号,62,南,3室1厅1卫,HF1674702391166894080,1200
万成华府,瑶海,龙岗,万成华府,73,南,2室1厅1卫,HF1674412265635315712,1400
琥珀北村,蜀山,琥珀,琥珀北村,30,南,1室1厅1卫,HF1674610520528781312,1400
上园,肥西,肥西,上园,90,东南,2室1厅1卫,HF1674613422550941696,1400
荣盛书香府邸,肥东,肥东,荣盛书香府邸,93,南 北,3室2厅1卫,HF1674691153418518528,1300
灯塔家园二期,肥西,肥西,灯塔家园二期,122,南,3室2厅1卫,HF1675078850456846336,1400
宝翠园,肥东,肥东,宝翠园,89,南 北,3室2厅1卫,HF1674768232726134784,1400
国徽苑,长丰,北城,国徽苑,92,南,2室2厅1卫,HF1674769590120349696,1200
灯塔家园二期,肥西,肥西,灯塔家园二期,122,南 北,3室2厅1卫,HF1675100713950117888,1200
皖投国滨世家,肥西,肥西,皖投国滨世家,101,南,3室2厅1卫,HF1658463444183023616,1400
文一云溪湾,瑶海,大兴镇,文一云溪湾,115,南,3室1厅2卫,HF1656137351216234496,1300
新港雅苑,肥西,肥西,新港雅苑,120,南,3室2厅1卫,HF1655937334056583168,1300
桐城路,庐阳,逍遥津,桐城路,27,南,1室1厅1卫,HF1656545480265433088,1280
旭辉·翡翠江来,肥西,肥西,旭辉·翡翠江来,118,南,4室2厅2卫,HF1657225844130578432,1300
新港雅苑,肥西,肥西,新港雅苑,135,南 北,3室2厅2卫,HF1656944763150008320,1200
金辉中梁优步学府,肥西,肥西,金辉中梁优步学府,127,南,4室2厅2卫,HF1656955315532333056,1300
中交春风景里,肥东,肥东,中交春风景里,99,南,3室1厅1卫,HF1657737413197299712,1200
铂金汉宫,包河,包公,铂金汉宫,18,南,1室1厅1卫,HF1657316555781832704,1200
钢铁新村,庐阳,杏林,钢铁新村,83,南,3室1厅1卫,HF1655466265633882112,1200
窦小桥,庐阳,双岗,窦小桥,65,南,2室1厅1卫,HF1655506854257623040,1400
灯塔家园二期,肥西,肥西,灯塔家园二期,94,南,2室2厅1卫,HF1655534316244959232,1300
名邦西城国际,肥西,肥西,名邦西城国际,46,南,1室1厅1卫,HF1716361504959234048,1250
万派城,肥西,肥西,万派城,50,东南,1室1厅1卫,HF1716371560555610112,1300
和昌中央悦府,肥西,长安,和昌中央悦府,40,南,1室1厅1卫,HF1716667333486837760,1400
和昌中央悦府,肥西,长安,和昌中央悦府,36,南 北,1室1厅1卫,HF1716435179515412480,1400
山湖苑西区,蜀山,新产业园,山湖苑西区,40,南 北,1室1厅1卫,HF1716791313665359872,1350
皖投国滨世家,肥西,肥西,皖投国滨世家,100,南,3室2厅1卫,HF1717400446613585920,1200
中海城,肥东,肥东,中海城,134,南 北,3室2厅2卫,HF1672162448808869888,1200
恒大帝景,长丰,北城,恒大帝景,86,南,2室2厅2卫,HF1672194704583688192,1200
瑞龙花园,长丰,北城,瑞龙花园,130,南,4室2厅1卫,HF1672192488099545088,1200
绿地柏仕公园,新站,东站,绿地柏仕公园,45,南 北,1室1厅1卫,HF1672799861310750720,1300
恒泰阿奎利亚北区,长丰,北城,恒泰阿奎利亚北区,82,南,2室1厅1卫,HF1672585924833181696,1300
大众巷,庐阳,三孝口,大众巷,48,南,2室1厅1卫,HF1672886288287531008,1400
旭辉滨湖江来,肥西,肥西,旭辉滨湖江来,92,南,2室1厅1卫,HF1673315311668953088,1200
力高共和城,长丰,北城,力高共和城,102,南 北,3室2厅1卫,HF1673553218866511872,1300
恒泰城品湖畔,长丰,北城,恒泰城品湖畔,89,南,3室2厅1卫,HF1714894348400721920,1400
国徽苑,长丰,北城,国徽苑,130,南,3室2厅1卫,HF1715322265035341824,1200
长虹世纪荣廷,新站,七里塘,长虹世纪荣廷,69,南,2室2厅1卫,HF1715341286342393856,1200
铁静苑A区,新站,七里塘,铁静苑A区,69,南,2室2厅1卫,HF1715687713484570624,1400
灯塔小区,肥西,肥西,灯塔小区,94,南,2室2厅1卫,HF1713393705659924480,1350
灯塔小区,肥西,肥西,灯塔小区,94,南,2室2厅1卫,HF1713391944559755264,1350
都荟上城,长丰,北城,都荟上城,101,南,3室2厅1卫,HF1713432007976943616,1300
金大地翡翠公馆,长丰,北城,金大地翡翠公馆,40,东,1室1厅1卫,HF1713473921669398528,1400
宝湾国际,长丰,北城,宝湾国际,95,南,3室1厅1卫,HF1651169879635525632,1200
金辉中梁优步学府,肥西,肥西,金辉中梁优步学府,99,南,3室2厅1卫,HF1651086102292856832,1200
和徽苑,长丰,北城,和徽苑,97,南,3室1厅1卫,HF1651188159842615296,1200
高速时代御府（芳园）,肥西,肥西,高速时代御府（芳园）,142,南,3室2厅1卫,HF1654784366368260096,1300
鲲鹏国际广场,高新,兴园,鲲鹏国际广场,32,东,1室0厅1卫,HF1651179303817183232,1190
