title,location,building_location1,building_location2,area,direction,type,description,price
龙光玖钻,龙华区,红山,龙光玖钻,39,东,2室1厅2卫,SZ1706305108494516224,5300
华业玫瑰四季馨园二期,龙华区,红山,华业玫瑰四季馨园二期,49,东,2室1厅1卫,SZ1712470096431022080,5500
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,36,东北,1室0厅1卫,SZ1712691803238432768,5400
蜜园,福田区,新洲,蜜园,60,东北,2室1厅1卫,SZ1712691990832873472,5500
深蓝季节,南山区,后海,深蓝季节,38,西北,1室1厅1卫,SZ1712734711886905344,5200
皇御苑四期,福田区,皇岗,皇御苑四期,56,南,2室1厅1卫,SZ1712721150812880896,5500
佳兆业金御佳园,龙岗区,平湖,佳兆业金御佳园,89,西南,3室2厅2卫,SZ1712745931595579392,5500
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,东南,3室2厅2卫,SZ1712759488722763776,5200
龙光玖钻,龙华区,红山,龙光玖钻,39,东北,2室1厅1卫,SZ1710895247145304064,5300
彩福大厦,福田区,福田中心,彩福大厦,52,南,1室1厅1卫,SZ1710932813571686400,5500
沙河观景阁,南山区,白石洲,沙河观景阁,35,南,1室1厅1卫,SZ1710901600949633024,5200
龙悦居四期,龙华区,梅林关,龙悦居四期,63,南,2室1厅1卫,SZ1710901498713473024,5300
友邻公寓,南山区,南山中心,友邻公寓,40,北,2室1厅1卫,SZ1710951184287662080,5200
置地逸轩,罗湖区,春风路,置地逸轩,46,东南 北,1室1厅1卫,SZ1708504052599357440,5300
观澜湖比佩亚区,龙华区,观澜,观澜湖比佩亚区,79,南,1室1厅1卫,SZ1708449396158365696,5200
丽湾国际公寓,南山区,前海,丽湾国际公寓,46,东南,2室1厅1卫,SZ1708718174448386048,5300
庐山花园,罗湖区,罗湖口岸,庐山花园,92,西南,3室2厅1卫,SZ1708738305954152448,5500
万科麓城二期,龙岗区,布吉水径,万科麓城二期,89,东南,3室2厅2卫,SZ1708728040009236480,5500
招商海月华庭,南山区,蛇口,招商海月华庭,58,南,1室1厅1卫,SZ1708753295935275008,5500
旭飞华达园,罗湖区,百仕达,旭飞华达园,56,西,2室1厅1卫,SZ1708783004186312704,5500
龙悦居四期,龙华区,梅林关,龙悦居四期,63,南,2室2厅1卫,SZ1708792920980586496,5200
金钟大厦,南山区,南山中心,金钟大厦,38,东,1室1厅1卫,SZ1708795193228001280,5200
万科公园里二期,龙岗区,布吉南岭,万科公园里二期,78,东南,3室2厅1卫,SZ1708810025264218112,5200
设计院宿舍,罗湖区,黄贝岭,设计院宿舍,88,东 东南,3室2厅1卫,SZ1708814586217496576,5500
康达尔花园五期蝴蝶堡,龙岗区,布吉大芬,康达尔花园五期蝴蝶堡,88,东南,3室2厅1卫,SZ1708840140106891264,5500
星河天地,光明区,公明,星河天地,89,南,3室2厅2卫,SZ1708830298008977408,5500
华府馨居,福田区,梅林,华府馨居,41,北,1室1厅1卫,SZ1708824400909828096,5300
倚山花园二期,盐田区,沙头角,倚山花园二期,76,西南,2室2厅1卫,SZ1708832477000237056,5200
御锦公馆,福田区,梅林,御锦公馆,42,南,2室2厅1卫,SZ1710655624037007360,5500
福城·前海新纪元,宝安区,新安,福城·前海新纪元,53,东北,2室1厅1卫,SZ1710630038157656064,5500
恒邦壹峯,福田区,华强北,恒邦壹峯,28,北,1室1厅1卫,SZ1710617002508288000,5300
星河世纪,福田区,福田中心,星河世纪,34,南,1室1厅1卫,SZ1710616608906412032,5400
菁英趣庭,宝安区,宝安中心,菁英趣庭,48,东北,1室1厅1卫,SZ1712797579206459392,5200
乐府广场,光明区,公明,乐府广场,70,东南,2室1厅1卫,SZ1712808228749836288,5500
新地中央,光明区,公明,新地中央,89,南,3室2厅2卫,SZ1713064766500503552,5300
星座大厦,福田区,石厦,星座大厦,49,东南,2室1厅1卫,SZ1713068699843297280,5300
辉煌时代大厦,福田区,梅林,辉煌时代大厦,41,北,1室1厅1卫,SZ1707301143962451968,5300
欧景花园一期,龙岗区,龙岗中心城,欧景花园一期,139,南,5室2厅2卫,SZ1707313271419174912,5500
星河传奇·铂寓S,龙华区,红山,星河传奇·铂寓S,49,南,1室1厅1卫,SZ1707316586190209024,5200
宏轩大厦,福田区,石厦,宏轩大厦,45,东南,1室1厅1卫,SZ1707331567686254592,5500
德润荣君府,龙岗区,坂田,德润荣君府,61,南,2室1厅1卫,SZ1711996109460602880,5500
都市名园,罗湖区,万象城,都市名园,85,西南,2室2厅1卫,SZ1711971848125677568,5200
华强城市花园一期,宝安区,福永,华强城市花园一期,89,南,3室2厅2卫,SZ1712012100336877568,5500
京基水贝城市广场,罗湖区,翠竹,京基水贝城市广场,48,东南,1室1厅1卫,SZ1712007799925374976,5200
英达钰龙园,南山区,南头,英达钰龙园,41,东北,1室1厅1卫,SZ1712060673392902144,5500
裕宝大厦,宝安区,新安,裕宝大厦,83,南 北,3室1厅2卫,SZ1712065738463772672,5500
都市名园,罗湖区,万象城,都市名园,70,东南,2室2厅1卫,SZ1712103632930865152,5200
京基御景华城,福田区,赤尾,京基御景华城,52,西南,2室1厅1卫,SZ1712428883325747200,5200
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,东南,3室2厅2卫,SZ1712763760579444736,5500
英达钰龙园,南山区,南头,英达钰龙园,45,东,1室0厅0卫,SZ1712704153685327872,5200
山海四季城·公园道,盐田区,盐田港,山海四季城·公园道,88,西南,3室2厅2卫,SZ1712702497178517504,5500
雅涛花园,宝安区,西乡,雅涛花园,88,东南,3室2厅2卫,SZ1712683814649593856,5500
绿洲丰和,福田区,石厦,绿洲丰和,43,南 北,1室1厅1卫,SZ1712729364640038912,5200
万家灯火,龙华区,梅林关,万家灯火,88,东南,3室2厅2卫,SZ1712842850032418816,5300
润科华府,宝安区,曦城,润科华府,89,南,3室2厅1卫,SZ1713042827316822016,5250
和平广场,罗湖区,地王,和平广场,62,西南,2室1厅1卫,SZ1713079606522675200,5500
贝悦汇大厦,罗湖区,翠竹,贝悦汇大厦,32,东南,1室1厅1卫,SZ1713100345426575360,5500
园岭新村,福田区,园岭,园岭新村,65,西南,2室1厅1卫,SZ1710573119925649408,5500
诺德假日花园,南山区,前海,诺德假日花园,49,西,2室1厅1卫,SZ1710569708861784064,5300
怀德峰景,宝安区,福永,怀德峰景,89,东南,3室2厅1卫,SZ1710650405572050944,5500
御锦公馆,福田区,梅林,御锦公馆,42,南,2室2厅1卫,SZ1710655624037007360,5500
福城·前海新纪元,宝安区,新安,福城·前海新纪元,53,东北,2室1厅1卫,SZ1710630038157656064,5500
恒邦壹峯,福田区,华强北,恒邦壹峯,28,北,1室1厅1卫,SZ1710617002508288000,5300
星河世纪,福田区,福田中心,星河世纪,34,南,1室1厅1卫,SZ1710616608906412032,5400
麒麟花园A区,南山区,南头,麒麟花园A区,48,北,2室1厅1卫,SZ1704698554229981184,5300
益田村,福田区,石厦,益田村,61,南,2室2厅1卫,SZ1713037787646656512,5500
富通好旺角一期,宝安区,宝安中心,富通好旺角一期,37,东北,2室2厅1卫,SZ1713098809594085376,5500
京基一百大厦,罗湖区,地王,京基一百大厦,43,西,1室1厅1卫,SZ1713113434779811840,5200
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,东北,3室2厅2卫,SZ1713144269943865344,5500
银信中心二期,龙岗区,横岗,银信中心二期,89,东南,4室2厅2卫,SZ1713164113124786176,5500
宝华花园,宝安区,翻身,宝华花园,67,东南,2室2厅1卫,SZ1713183536875307008,5500
龙都花园,南山区,西丽,龙都花园,74,南 北,2室2厅1卫,SZ1713120074367238144,5300
雅景居,宝安区,新安,雅景居,97,东南,4室2厅1卫,SZ1713110205383835648,5500
深业东岭二期,罗湖区,黄贝岭,深业东岭二期,53,东南,2室1厅1卫,SZ1713167683052109824,5500
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,东南,3室2厅0卫,SZ1713175648568082432,5500
华联城市商务中心,南山区,南山中心,华联城市商务中心,29,南,1室0厅1卫,SZ1713185214802427904,5300
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,南,3室2厅2卫,SZ1713192482826616832,5200
金地名津,福田区,皇岗,金地名津,46,东南,1室1厅1卫,SZ1713198917832671232,5300
丽阳天下,福田区,石厦,丽阳天下,49,北,1室1厅1卫,SZ1713205236773945344,5300
天福华府,宝安区,西乡,天福华府,89,西南,4室2厅2卫,SZ1707351438432141312,5200
泰安轩,福田区,车公庙,泰安轩,49,南,1室1厅1卫,SZ1707401040459988992,5250
滨江新村,福田区,上步,滨江新村,78,南,2室1厅1卫,SZ1709772287953076224,5500
好来居,南山区,南山中心,好来居,42,南,1室1厅1卫,SZ1709762125049626624,5200
金地名津,福田区,皇岗,金地名津,60,北,2室2厅1卫,SZ1709779027151028224,5300
花语馨,龙岗区,布吉街,花语馨,116,东南,4室2厅1卫,SZ1709795477962096640,5300
汇德大厦,龙华区,梅林关,汇德大厦,51,东南,1室1厅1卫,SZ1709800698301906944,5500
绿景花园二期,福田区,新洲,绿景花园二期,45,东北,1室1厅1卫,SZ1709802637026656256,5500
金港华庭,宝安区,西乡,金港华庭,64,东南,2室1厅1卫,SZ1709825536643039232,5500
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,36,南,1室0厅1卫,SZ1709919730900402176,5200
京基东方都会,罗湖区,新秀,京基东方都会,62,南,2室1厅1卫,SZ1707617782473949184,5300
星河荣御,宝安区,沙井,星河荣御,115,东北,4室2厅2卫,SZ1707673245035003904,5500
恒地悦山湖花园,龙岗区,横岗,恒地悦山湖花园,85,东南,3室2厅1卫,SZ1707681979748581376,5500
京基东方都会,罗湖区,新秀,京基东方都会,50,东,1室1厅1卫,SZ1707774596700176384,5300
赛格绿茵阁,福田区,皇岗,赛格绿茵阁,55,北,1室1厅1卫,SZ1707778524296773632,5500
彩虹居,南山区,南头,彩虹居,65,东南,2室1厅1卫,SZ1707980272785424384,5500
水湾1979一期,南山区,蛇口,水湾1979一期,45,东,1室0厅1卫,SZ1707973289923575808,5500
壹海城四区,盐田区,沙头角,壹海城四区,52,东北,1室1厅2卫,SZ1708033333448933376,5300
金钟大厦,南山区,南山中心,金钟大厦,37,西,1室1厅1卫,SZ1712468802265939968,5400
麟恒中心广场二期,龙岗区,横岗,麟恒中心广场二期,84,南,3室2厅1卫,SZ1712477231055372288,5200
爱榕园,南山区,蛇口,爱榕园,58,南,2室2厅1卫,SZ1710165565097639936,5500
星光之约,龙岗区,坂田,星光之约,75,北,2室2厅1卫,SZ1710240548754817024,5500
和平广场,罗湖区,地王,和平广场,61,东南,2室1厅1卫,SZ1710224256966590464,5500
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,36,东北,1室0厅1卫,SZ1710221078099394560,5500
万象新园,南山区,南山中心,万象新园,45,北,1室1厅1卫,SZ1710261468349333504,5300
城市天地广场,罗湖区,万象城,城市天地广场,57,东,2室1厅1卫,SZ1710276852678918144,5500
光彩新天地,南山区,南山中心,光彩新天地,54,南,1室1厅1卫,SZ1710277818283196416,5500
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,92,东南,3室2厅2卫,SZ1710278978083749888,5500
华瑞大厦,罗湖区,万象城,华瑞大厦,84,南,3室1厅1卫,SZ1710298672815669248,5500
龙光玖龙台,光明区,公明,龙光玖龙台,98,东南,3室2厅2卫,SZ1710300386553757696,5500
馨园一期,龙华区,民治,馨园一期,110,南,3室2厅2卫,SZ1710506174777917440,5300
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,36,西,1室0厅1卫,SZ1710484622434893824,5500
城市天地广场,罗湖区,万象城,城市天地广场,53,南,1室1厅1卫,SZ1710313764676435968,5400
滨江新村,福田区,上步,滨江新村,78,南,2室1厅1卫,SZ1710307021959462912,5500
观山盛苑,罗湖区,布心,观山盛苑,52,东,2室2厅1卫,SZ1712349936026124288,5200
贝悦汇大厦,罗湖区,翠竹,贝悦汇大厦,31,南,2室1厅1卫,SZ1712342635500273664,5200
辉煌时代大厦,福田区,梅林,辉煌时代大厦,41,南,1室1厅1卫,SZ1704698764666601472,5400
丽阳天下,福田区,石厦,丽阳天下,43,北,1室1厅1卫,SZ1704716599426023424,5200
宏轩大厦,福田区,石厦,宏轩大厦,44,东南,1室1厅1卫,SZ1704731280551182336,5200
梧桐山新居一期,罗湖区,莲塘,梧桐山新居一期,86,南,3室2厅1卫,SZ1704794711966875648,5300
高发城驰苑,福田区,皇岗,高发城驰苑,37,南,1室1厅1卫,SZ1705069867675156480,5200
华联城市商务中心,南山区,南山中心,华联城市商务中心,33,东南,1室0厅1卫,SZ1705155922902384640,5300
塘尾城市花园,宝安区,福永,塘尾城市花园,110,南,3室2厅2卫,SZ1709572288870875136,5300
天健时尚空间,宝安区,宝安中心,天健时尚空间,35,东南,2室1厅1卫,SZ1709773620986773504,5200
福民新村,福田区,皇岗,福民新村,88,南 北,4室1厅1卫,SZ1711639527837138944,5500
辉煌时代大厦,福田区,梅林,辉煌时代大厦,41,北,1室1厅1卫,SZ1711617324668157952,5500
祥云天都世纪大厦,福田区,新洲,祥云天都世纪大厦,50,北,1室1厅1卫,SZ1711663552386826240,5200
海语西湾,宝安区,碧海,海语西湾,75,东南,2室2厅1卫,SZ1711670980046225408,5500
佳兆业金御佳园,龙岗区,平湖,佳兆业金御佳园,89,西南,3室2厅2卫,SZ1711676712867069952,5500
星河盛世花园,龙华区,梅林关,星河盛世花园,50,南,1室1厅1卫,SZ1711687223285383168,5500
诺德中央道,龙岗区,坂田,诺德中央道,65,南,2室2厅1卫,SZ1711748812080414720,5500
君临海域,盐田区,沙头角,君临海域,67,东,2室2厅1卫,SZ1713374666845847552,5200
粤海新村,罗湖区,百仕达,粤海新村,88,南,3室2厅1卫,SZ1713462712530370560,5500
联投东方二期,宝安区,松岗,联投东方二期,89,东南,4室2厅2卫,SZ1710929382144475136,5500
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,东南,3室2厅2卫,SZ1710945759567806464,5200
尖岗山壹号花园,宝安区,曦城,尖岗山壹号花园,89,南,3室2厅2卫,SZ1710943054589853696,5500
阳光花地苑,南山区,前海,阳光花地苑,37,南,1室1厅1卫,SZ1710949882312785920,5200
龙岗天安数码城T4全时空间,龙岗区,大运新城,龙岗天安数码城T4全时空间,51,南,2室2厅1卫,SZ1710964275394117632,5500
金海岸大厦,南山区,后海,金海岸大厦,39,南,1室1厅1卫,SZ1710990837833269248,5200
前海银鸿,宝安区,翻身,前海银鸿,44,东南,2室1厅1卫,SZ1708017453688160256,5500
君悦阁,福田区,华强北,君悦阁,45,东,1室1厅1卫,SZ1710158755615735808,5200
天健现代城,龙岗区,龙岗中心城,天健现代城,128,南 北,5室2厅2卫,SZ1710157769132212224,5500
韵动家园,福田区,新洲,韵动家园,41,西,1室1厅1卫,SZ1710192870188646400,5300
华盛观荟名庭,龙华区,观澜,华盛观荟名庭,89,南,4室2厅2卫,SZ1710232336349528064,5300
景田北村,福田区,景田,景田北村,50,南 北,2室2厅1卫,SZ1710228751310127104,5500
联投东方二期,宝安区,松岗,联投东方二期,90,东南,4室2厅2卫,SZ1710248658940723200,5200
阳光花地苑,南山区,前海,阳光花地苑,40,东北,1室1厅1卫,SZ1710238160463593472,5400
海外装饰大厦,福田区,华强北,海外装饰大厦,57,南 西北,1室1厅1卫,SZ1712388043018600448,5500
荔馨村南山区,南山区,南头,荔馨村南山区,40,北,1室1厅1卫,SZ1712407461270388736,5200
书香门第上河坊,龙华区,梅林关,书香门第上河坊,51,北,2室2厅1卫,SZ1712422504439480320,5200
理想家园,龙岗区,布吉关,理想家园,101,东南,3室2厅1卫,SZ1712414883548495872,5300
国际名园,罗湖区,春风路,国际名园,49,东北,1室1厅2卫,SZ1711752181020884992,5200
水湾1979一期,南山区,蛇口,水湾1979一期,43,西南,1室0厅1卫,SZ1711952719972925440,5500
水湾1979一期,南山区,蛇口,水湾1979一期,43,西南,1室0厅1卫,SZ1711953002878730240,5500
合正佳园,福田区,石厦,合正佳园,43,东 东南,1室0厅1卫,SZ1711795666520375296,5200
金地梅陇镇二期,龙华区,龙华新区,金地梅陇镇二期,76,南,2室2厅1卫,SZ1711972237151567872,5500
奥宸观壹城,龙华区,观澜,奥宸观壹城,79,南,3室2厅1卫,SZ1712040657079500800,5200
星河盛世花园,龙华区,梅林关,星河盛世花园,47,东南,1室1厅1卫,SZ1712044822497329152,5200
鼎太风华七期,南山区,前海,鼎太风华七期,55,南,1室1厅1卫,SZ1712065897717301248,5400
金港华庭,宝安区,西乡,金港华庭,64,西南,2室1厅1卫,SZ1712072851911081984,5300
嘉霖华禧,龙岗区,坂田,嘉霖华禧,64,南,2室2厅2卫,SZ1709761298436194304,5500
世纪广场,南山区,南山中心,世纪广场,39,东南,1室1厅1卫,SZ1709784822185984000,5500
翠都花园,罗湖区,翠竹,翠都花园,85,南,3室2厅1卫,SZ1709837543488356352,5500
龙光玖钻,龙华区,红山,龙光玖钻,38,东,2室1厅2卫,SZ1709844204055691264,5200
雕塑家园,福田区,梅林,雕塑家园,75,南,1室2厅1卫,SZ1709860384464175104,5400
京基御景华城,福田区,赤尾,京基御景华城,39,东北,1室1厅1卫,SZ1709858321990680576,5200
滨河新村,福田区,上步,滨河新村,78,南,2室1厅1卫,SZ1709864158935121920,5500
环卫小区,罗湖区,百仕达,环卫小区,84,南,3室2厅1卫,SZ1709870732340625408,5500
金色都汇,罗湖区,春风路,金色都汇,100,南,1室1厅1卫,SZ1709925656961220608,5500
华盛珑悦,龙华区,龙华中心,华盛珑悦,53,东北,1室1厅1卫,SZ1710004377269305344,5200
花样年花郡,宝安区,宝安中心,花样年花郡,38,西南,1室1厅1卫,SZ1710150728770650112,5400
佳兆业上品雅园,龙岗区,坂田,佳兆业上品雅园,72,东南,2室2厅1卫,SZ1711967218868158464,5200
尖岗山壹号花园,宝安区,曦城,尖岗山壹号花园,89,南,3室2厅2卫,SZ1710943054589853696,5500
阳光花地苑,南山区,前海,阳光花地苑,37,南,1室1厅1卫,SZ1710949882312785920,5200
龙岗天安数码城T4全时空间,龙岗区,大运新城,龙岗天安数码城T4全时空间,51,南,2室2厅1卫,SZ1710964275394117632,5500
金海岸大厦,南山区,后海,金海岸大厦,39,南,1室1厅1卫,SZ1710990837833269248,5200
新一代国际公寓,南山区,后海,新一代国际公寓,37,东,1室1厅1卫,SZ1711040469649063936,5200
华联城市商务中心,南山区,南山中心,华联城市商务中心,34,南,1室0厅1卫,SZ1711279949983252480,5500
玮鹏花园,福田区,华强北,玮鹏花园,47,东,1室1厅1卫,SZ1711295077801787392,5500
华彩花园,南山区,蛇口,华彩花园,55,南,1室1厅1卫,SZ1713201944710873088,5500
泰宁花园,罗湖区,百仕达,泰宁花园,67,东南,2室2厅1卫,SZ1713226490981646336,5500
湖滨花园,宝安区,新安,湖滨花园,88,东南,3室1厅1卫,SZ1713470302056349696,5300
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,43,北,1室0厅1卫,SZ1697119802528628736,5200
高嘉花园,罗湖区,春风路,高嘉花园,70,南,3室1厅1卫,SZ1697201532153364480,5300
锦荟PARK,龙岗区,横岗,锦荟PARK,83,南,3室2厅1卫,SZ1697151322496696320,5300
会展湾东城,宝安区,沙井,会展湾东城,110,东南,3室2厅2卫,SZ1697176167435468800,5500
TT国际公寓,福田区,景田,TT国际公寓,39,南,1室1厅1卫,SZ1701524077207879680,5500
万科红三期,龙岗区,布吉关,万科红三期,68,南,2室2厅1卫,SZ1701588289972076544,5300
国城花园,福田区,百花,国城花园,44,南,1室1厅1卫,SZ1701571307268734976,5200
辉煌时代大厦,福田区,梅林,辉煌时代大厦,41,北,1室1厅1卫,SZ1701553748704231424,5200
东部阳光,盐田区,沙头角,东部阳光,89,东南,3室2厅2卫,SZ1701603315424428032,5500
银泉花园,龙华区,龙华中心,银泉花园,100,南,3室2厅2卫,SZ1713487990979821568,5500
碧海名园,宝安区,西乡,碧海名园,69,东南,3室2厅1卫,SZ1713492106351214592,5500
华创云轩,龙岗区,坂田,华创云轩,40,南,2室2厅2卫,SZ1713522028620808192,5200
万科红三期,龙岗区,布吉关,万科红三期,68,南,2室2厅1卫,SZ1713555933134585856,5200
金港华庭,宝安区,西乡,金港华庭,63,东北,2室2厅1卫,SZ1713436244257538048,5500
彩福大厦,福田区,福田中心,彩福大厦,49,东,1室0厅1卫,SZ1713504477174038528,5300
蓝郡公馆,盐田区,沙头角,蓝郡公馆,52,西北,1室1厅1卫,SZ1713521687586144256,5200
皇庭香格里花园,南山区,西丽,皇庭香格里花园,42,南,1室2厅1卫,SZ1713572945114169344,5500
万象天成,龙岗区,龙岗中心城,万象天成,145,南,4室2厅2卫,SZ1713782926027522048,5200
康达尔花园四期,龙岗区,布吉大芬,康达尔花园四期,94,东南,3室2厅1卫,SZ1713773760349208576,5200
中央悦城,龙岗区,龙岗中心城,中央悦城,160,南,4室2厅2卫,SZ1713811345029201920,5500
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,38,南,1室0厅1卫,SZ1713837974405251072,5200
万科天誉二期,龙岗区,龙岗中心城,万科天誉二期,89,西南,3室2厅1卫,SZ1713851985788141568,5500
丽景城,宝安区,西乡,丽景城,88,东南,3室2厅1卫,SZ1713864317977231360,5500
星河时代,龙岗区,大运新城,星河时代,89,东南,3室2厅2卫,SZ1713908348253896704,5500
莲花北,福田区,莲花,莲花北,76,南,2室2厅1卫,SZ1711312146903597056,5500
水湾1979一期,南山区,蛇口,水湾1979一期,45,东南,1室1厅1卫,SZ1711313460257619968,5500
TT国际公寓,福田区,景田,TT国际公寓,45,东,1室1厅1卫,SZ1711377391395274752,5400
缔梦园,福田区,景田,缔梦园,40,北,1室1厅1卫,SZ1711391298990112768,5300
卧龙阁,罗湖区,新秀,卧龙阁,80,南,3室2厅1卫,SZ1701828249404833792,5500
祥福雅居,罗湖区,笋岗,祥福雅居,65,北,2室1厅1卫,SZ1701876749295419392,5500
东门168,罗湖区,螺岭,东门168,63,南,2室1厅1卫,SZ1701936959976374272,5200
卓弘高尔夫雅苑,龙岗区,龙岗宝荷,卓弘高尔夫雅苑,88,东南,4室2厅2卫,SZ1701978833797775360,5500
华强城市花园一期,宝安区,福永,华强城市花园一期,89,南,3室2厅2卫,SZ1702190300992110592,5500
罗湖金岸大厦,罗湖区,罗湖口岸,罗湖金岸大厦,77,西南,3室2厅2卫,SZ1702236872685649920,5500
中润百分百公寓,南山区,南山中心,中润百分百公寓,43,东南,1室0厅1卫,SZ1702181190120767488,5200
丽阳天下,福田区,石厦,丽阳天下,42,东,1室1厅1卫,SZ1701582934328213504,5500
润恒大厦,福田区,福田中心,润恒大厦,39,西北,1室1厅1卫,SZ1701805295379939328,5200
吉祥里,龙岗区,龙岗中心城,吉祥里,118,南,4室2厅2卫,SZ1701840495468085248,5500
香蜜新村,福田区,景田,香蜜新村,68,南 北,2室1厅1卫,SZ1701869676822265856,5200
南光名仕苑,福田区,皇岗,南光名仕苑,79,北,2室1厅1卫,SZ1701901772211093504,5500
万科公园里一期,龙岗区,布吉南岭,万科公园里一期,88,西北,3室1厅1卫,SZ1701942954060414976,5500
富通好旺角一期,宝安区,宝安中心,富通好旺角一期,35,南,2室2厅1卫,SZ1701971241172205568,5300
祥云天都世纪大厦,福田区,新洲,祥云天都世纪大厦,50,西南,1室1厅1卫,SZ1702161704491679744,5200
米兰公寓,南山区,蛇口,米兰公寓,43,东南,1室1厅1卫,SZ1702210250527997952,5200
帝港海湾豪园,福田区,福田保税区,帝港海湾豪园,69,北,2室2厅1卫,SZ1702227816436727808,5500
翠枫豪园二期,龙岗区,布吉街,翠枫豪园二期,107,南,3室2厅2卫,SZ1702164140178538496,5500
深纺大院,罗湖区,翠竹,深纺大院,78,南,3室2厅1卫,SZ1711663493922422784,5500
锦绣江南四期,龙华区,龙华新区,锦绣江南四期,79,南,2室1厅1卫,SZ1702176985662357504,5200
天汇时代花园一期,光明区,公明,天汇时代花园一期,88,西北,4室2厅2卫,SZ1702276831262015488,5500
贝悦汇大厦,罗湖区,翠竹,贝悦汇大厦,43,南 北,1室0厅1卫,SZ1697484992730365952,5500
诺德假日花园,南山区,前海,诺德假日花园,48,南,2室1厅1卫,SZ1709086624182173696,5500
御峰园,龙岗区,平湖,御峰园,120,南,3室2厅2卫,SZ1709175085945847808,5300
深蓝季节,南山区,后海,深蓝季节,38,南,1室1厅1卫,SZ1709161282852093952,5300
万科红一期,龙岗区,布吉关,万科红一期,71,南,2室2厅1卫,SZ1709140230289752064,5500
八达商城,罗湖区,东门,八达商城,68,南,3室2厅1卫,SZ1709208887627874304,5500
凤凰56号大院,罗湖区,螺岭,凤凰56号大院,87,东南 南,3室1厅1卫,SZ1709233981850910720,5200
华强城市花园一期,宝安区,福永,华强城市花园一期,89,南,3室2厅2卫,SZ1709415614604378112,5500
华丽花园,罗湖区,螺岭,华丽花园,101,南,3室2厅1卫,SZ1710291117196443648,5500
新世界大厦,罗湖区,螺岭,新世界大厦,68,南,1室1厅1卫,SZ1710496556064440320,5500
嘉洲富苑,福田区,新洲,嘉洲富苑,41,南,2室1厅1卫,SZ1710326650937278464,5500
绿洲丰和,福田区,石厦,绿洲丰和,43,南,1室1厅1卫,SZ1710323848580169728,5300
红岭大厦,福田区,上步,红岭大厦,55,东,2室1厅1卫,SZ1710317592280825856,5500
佳兆业城市广场五期,龙岗区,坂田,佳兆业城市广场五期,78,南,2室1厅2卫,SZ1710158244883726336,5200
花样年花乡,宝安区,宝安中心,花样年花乡,38,西北,1室1厅1卫,SZ1710172932694605824,5200
海晖大厦,南山区,后海,海晖大厦,75,南,2室1厅1卫,SZ1710265010539724800,5500
福中福花园二期,宝安区,西乡,福中福花园二期,65,西南,2室2厅1卫,SZ1712439845302829056,5300
鸿业苑二期,罗湖区,黄贝岭,鸿业苑二期,56,东,2室1厅1卫,SZ1712471651737665536,5300
龙华花半里花园,龙华区,龙华中心,龙华花半里花园,79,东南,3室2厅1卫,SZ1712479576766021632,5200
中洲湾-中洲滨海商业中心,福田区,上下沙,中洲湾-中洲滨海商业中心,38,北,1室0厅1卫,SZ1712677799522729984,5500
皇庭世纪,福田区,石厦,皇庭世纪,41,北,1室1厅1卫,SZ1712681107171835904,5500
金地梅陇镇三期,龙华区,龙华新区,金地梅陇镇三期,70,东南,2室1厅1卫,SZ1712674144488783872,5300
松坪村西区三期,南山区,科技园,松坪村西区三期,50,南,2室1厅1卫,SZ1712684334181253120,5500
仁恒公园世纪四季园,龙岗区,大运新城,仁恒公园世纪四季园,99,东南,3室2厅2卫,SZ1712789282374025216,5500
荣寓,南山区,蛇口,荣寓,47,东南,1室0厅1卫,SZ1709410953742778368,5500
七街公馆,福田区,香梅北,七街公馆,45,南,1室1厅1卫,SZ1705926307507863552,5500
中粮云景广场,光明区,公明,中粮云景广场,87,东南,3室1厅1卫,SZ1706143988915896320,5200
龙景花园,罗湖区,新秀,龙景花园,93,南,2室1厅2卫,SZ1706139771815854080,5500
深蓝季节,南山区,后海,深蓝季节,36,东南,1室1厅1卫,SZ1705967833373999104,5500
万科蛇口公馆,南山区,蛇口,万科蛇口公馆,32,东,1室0厅1卫,SZ1706161161495379968,5300
TATA公寓,宝安区,新安,TATA公寓,27,西北,1室0厅1卫,SZ1706177787775156224,5500
金港华庭,宝安区,西乡,金港华庭,65,东南,2室2厅1卫,SZ1706292008089288704,5400
龙光玖钻,龙华区,红山,龙光玖钻,39,东,2室1厅2卫,SZ1706305108494516224,5300
